Pesticide Name,Commodity,Number of Samples Analyzed,Number of Samples with Detects,Pct of Samples with Detects,Min Detect,Max Detect,LOD Range,pp_,EPA Tolerance (ppm)
"Azinphos methyl oxygen analog","Raspberries","652","0"," "," "," ","0.005 - 0.01","M","2.0"
"Azinphos methyl oxygen analog","Raspberries, Frozen","53","0"," "," "," ","0.005 - 0.01","M","2.0"
"Azinphos methyl oxygen analog","Summer Squash","709","0"," "," "," ","0.01 - 0.015","M","NT"
"Azinphos methyl oxygen analog","Water, Finished","50","0"," "," "," ","4.5 - 7.5","T",""
"Azinphos methyl oxygen analog","Water, Groundwater","14","0"," "," "," ","4.5 - 7.5","T",""
"Azinphos methyl oxygen analog","Water, Untreated","50","0"," "," "," ","4.5 - 7.5","T",""
"Azinphos methyl oxygen analog","Winter Squash","187","0"," "," "," ","0.006","M","NT"
"Azoxystrobin","Apple Juice","379","0"," "," "," ","0.003","M","NT"
"Azoxystrobin","Baby Food - Applesauce","379","0"," "," "," ","0.002","M","NT"
"Azoxystrobin","Baby Food - Peas","378","0"," "," "," ","0.005","M","0.5"
"Azoxystrobin","Bananas","708","151","21.3","0.0051","0.077","0.0051","M","2.0"
"Azoxystrobin","Broccoli","708","75","10.6","0.002","0.46","0.002","M","3.0"
"Azoxystrobin","Butter","739","0"," "," "," ","0.0011","M","NT"
"Azoxystrobin","Carrots","712","55","7.7","0.01","0.0314","0.006","M","0.5"
"Azoxystrobin","Cauliflower","532","2","0.4","0.002","0.002","0.001","M","3.0"
"Azoxystrobin","Celery","708","123","17.4","0.002","0.42","0.001 - 0.0025","M","30.0"
"Azoxystrobin","Fish, Salmon","235","0"," "," "," ","0.002","M","NA"
"Azoxystrobin","Grape Juice","148","0"," "," "," ","0.003","M","2.0"
"Azoxystrobin","Green Beans","378","116","30.7","0.001","0.076","0.001","M","3.0"
"Azoxystrobin","Infant Formula, Dairy-based","177","0"," "," "," ","0.001","M","0.006"
"Azoxystrobin","Infant Formula, Soy-based","179","0"," "," "," ","0.0025","M","0.5"
"Azoxystrobin","Mushrooms","532","0"," "," "," ","0.003","M","NT"
"Azoxystrobin","Nectarines","543","19","3.5","0.002","0.0547","0.001","M","1.5"
"Azoxystrobin","Peaches","285","17","6","0.002","0.13","0.002","M","1.5"
"Azoxystrobin","Plums","507","3","0.6","0.0061","0.018","0.0025","M","1.5"
"Azoxystrobin","Raspberries","652","52","8","0.0032","0.34","0.0025 - 0.0051","M","5.0"
"Azoxystrobin","Raspberries, Frozen","53","4","7.5","0.015","0.2","0.0025 - 0.0051","M","5.0"
"Azoxystrobin","Summer Squash","709","11","1.6","0.0042","0.05","0.0025 - 0.005","M","0.3"
"Azoxystrobin","Water, Finished","50","30","60","1.3","7.1","0.8 - 3","T",""
"Azoxystrobin","Water, Groundwater","14","1","7.1","11.8","11.8","0.8 - 3","T",""
"Azoxystrobin","Water, Untreated","50","38","76","1.3","10","0.8 - 3","T",""
"Azoxystrobin","Winter Squash","187","2","1.1","0.0025","0.0025","0.0015","M","0.3"
"Bendiocarb","Apple Juice","379","0"," "," "," ","0.003","M","SU"
"Bendiocarb","Baby Food - Applesauce","379","0"," "," "," ","0.005","M","SU"
"Bendiocarb","Baby Food - Peas","378","0"," "," "," ","0.015","M","SU"
"Bendiocarb","Bananas","708","0"," "," "," ","0.0094","M","SU"
"Bendiocarb","Broccoli","708","0"," "," "," ","0.005","M","SU"
"Bendiocarb","Butter","756","0"," "," "," ","0.0054","M","SU"
"Bendiocarb","Carrots","712","0"," "," "," ","0.002","M","SU"
"Bendiocarb","Cauliflower","532","0"," "," "," ","0.0045 - 0.015","M","SU"
"Bendiocarb","Celery","708","0"," "," "," ","0.005 - 0.015","M","SU"
"Bendiocarb","Fish, Salmon","235","0"," "," "," ","0.003","M","SU"
"Bendiocarb","Grape Juice","176","0"," "," "," ","0.003","M","SU"
"Bendiocarb","Green Beans","378","0"," "," "," ","0.015","M","SU"
"Bendiocarb","Infant Formula, Dairy-based","177","0"," "," "," ","0.001","M","SU"
"Bendiocarb","Infant Formula, Soy-based","179","0"," "," "," ","0.005","M","SU"
"Bendiocarb","Mushrooms","532","0"," "," "," ","0.003","M","SU"
"Bendiocarb","Nectarines","543","0"," "," "," ","0.001","M","SU"
"Bendiocarb","Peaches","285","0"," "," "," ","0.005","M","SU"
"Bendiocarb","Plums","507","0"," "," "," ","0.005","M","SU"
"Bendiocarb","Raspberries","652","0"," "," "," ","0.005 - 0.0094","M","SU"
"Bendiocarb","Raspberries, Frozen","53","0"," "," "," ","0.005 - 0.0094","M","SU"
"Bendiocarb","Summer Squash","709","0"," "," "," ","0.005 - 0.015","M","SU"
"Bendiocarb","Winter Squash","187","0"," "," "," ","0.003","M","SU"
"Benfluralin","Apple Juice","379","0"," "," "," ","0.01","M","NT"
"Benfluralin","Celery","346","0"," "," "," ","0.005","M","NT"
"Benfluralin","Fish, Salmon","352","0"," "," "," ","0.01","M","NA"
"Benfluralin","Grape Juice","176","0"," "," "," ","0.01","M","NT"
"Benfluralin","Infant Formula, Soy-based","179","0"," "," "," ","0.005","M","NT"
"Benfluralin","Mushrooms","532","0"," "," "," ","0.01","M","NT"
"Benfluralin","Plums","507","0"," "," "," ","0.005","M","NT"
"Benfluralin","Raspberries","351","0"," "," "," ","0.005","M","NT"
"Benfluralin","Raspberries, Frozen","10","0"," "," "," ","0.005","M","NT"
"Benfluralin","Summer Squash","363","0"," "," "," ","0.005","M","NT"
"Benfluralin","Water, Finished","50","0"," "," "," ","3.6 - 50","T",""
"Benfluralin","Water, Groundwater","14","0"," "," "," ","3.6 - 50","T",""
"Benfluralin","Water, Untreated","50","0"," "," "," ","3.6 - 50","T",""
"Benoxacor","Apple Juice","379","0"," "," "," ","0.01","M","NT"
"Benoxacor","Baby Food - Peas","378","0"," "," "," ","0.03","M","0.01"
"Benoxacor","Bananas","708","0"," "," "," ","0.012","M","NT"
"Benoxacor","Butter","756","0"," "," "," ","0.0011","M","NT"
"Benoxacor","Carrots","712","0"," "," "," ","0.015","M","0.01"
"Benoxacor","Cauliflower","532","0"," "," "," ","0.001","M","0.01"
"Benoxacor","Celery","708","0"," "," "," ","0.001 - 0.01","M","0.01"
"Benoxacor","Fish, Salmon","235","0"," "," "," ","0.01","M","NA"
"Benoxacor","Grape Juice","176","0"," "," "," ","0.01","M","NT"
"Benoxacor","Green Beans","378","0"," "," "," ","0.02","M","0.01"
"Benoxacor","Infant Formula, Dairy-based","177","0"," "," "," ","0.001","M","0.01"
"Benoxacor","Infant Formula, Soy-based","179","0"," "," "," ","0.01","M","0.01"
"Benoxacor","Mushrooms","532","0"," "," "," ","0.01","M","NT"
"Benoxacor","Nectarines","543","0"," "," "," ","0.005","M","NT"
"Benoxacor","Plums","507","0"," "," "," ","0.01","M","NT"
"Benoxacor","Raspberries","652","0"," "," "," ","0.01 - 0.012","M","0.01"
"Benoxacor","Raspberries, Frozen","53","0"," "," "," ","0.01 - 0.012","M","0.01"
"Benoxacor","Summer Squash","363","0"," "," "," ","0.01","M","NT"
"Benoxacor","Winter Squash","187","0"," "," "," ","0.006","M","0.01"
"Bensulfuron methyl","Water, Finished","50","0"," "," "," ","1.5 - 5","T",""
"Bensulfuron methyl","Water, Groundwater","14","0"," "," "," ","1.5 - 5","T",""
"Bensulfuron methyl","Water, Untreated","50","0"," "," "," ","1.5 - 5","T",""
"Bensulide","Apple Juice","379","0"," "," "," ","0.004","M","NT"
"Bensulide","Carrots","676","0"," "," "," ","0.006 - 0.02","M","0.10"
"Bensulide","Celery","346","0"," "," "," ","0.0025","M","0.15"
"Bensulide","Fish, Salmon","235","0"," "," "," ","0.004","M","NA"
"Bensulide","Grape Juice","176","0"," "," "," ","0.004","M","NT"
"Bensulide","Green Beans","378","0"," "," "," ","0.015","M","NT"
"Bensulide","Infant Formula, Soy-based","179","0"," "," "," ","0.0025","M","NT"
"Bensulide","Mushrooms","532","0"," "," "," ","0.004","M","NT"
"Bensulide","Plums","507","0"," "," "," ","0.0025","M","NT"
"Bensulide","Raspberries","351","0"," "," "," ","0.0025","M","NT"
"Bensulide","Raspberries, Frozen","10","0"," "," "," ","0.0025","M","NT"
"Bensulide","Summer Squash","709","0"," "," "," ","0.0025 - 0.005","M","0.15"
"Bensulide","Winter Squash","187","0"," "," "," ","0.0015","M","0.15"
"Bensulide oxygen analog","Apple Juice","379","0"," "," "," ","0.002","M","NT"
"Bensulide oxygen analog","Carrots","712","0"," "," "," ","0.002","M","0.10"
"Bensulide oxygen analog","Fish, Salmon","235","0"," "," "," ","0.002","M","NA"
"Bensulide oxygen analog","Grape Juice","176","0"," "," "," ","0.002","M","NT"
"Bensulide oxygen analog","Green Beans","378","0"," "," "," ","0.002","M","NT"
"Bensulide oxygen analog","Mushrooms","532","0"," "," "," ","0.002","M","NT"
"Bensulide oxygen analog","Summer Squash","346","0"," "," "," ","0.005","M","0.15"
"Bentazon","Baby Food - Peas","378","0"," "," "," ","0.5","M","3.0"
"Bentazon","Bananas","708","0"," "," "," ","0.015","M","NT"
"Bentazon","Green Beans","378","0"," "," "," ","0.1","M","0.5"
"Bentazon","Raspberries","301","0"," "," "," ","0.015","M","NT"
"Bentazon","Raspberries, Frozen","43","0"," "," "," ","0.015","M","NT"
"Bentazon","Water, Finished","50","35","70","0.3","14","0.18 - 1.5","T",""
"Bentazon","Water, Groundwater","14","1","7.1","0.73","0.73","0.18 - 1.5","T",""
"Bentazon","Water, Untreated","50","42","84","0.3","15","0.18 - 1.5","T",""
"Benthiavalicarb isopropyl","Bananas","708","0"," "," "," ","0.005","M","NT"
"Benthiavalicarb isopropyl","Raspberries","301","0"," "," "," ","0.005","M","NT"
"Benthiavalicarb isopropyl","Raspberries, Frozen","43","0"," "," "," ","0.005","M","NT"
"BHC alpha","Apple Juice","379","0"," "," "," ","0.012","M","0.05 AL"
"BHC alpha","Baby Food - Applesauce","379","0"," "," "," ","0.001","M","0.05 AL"
"BHC alpha","Baby Food - Peas","378","0"," "," "," ","0.2","M","0.05 AL"
"BHC alpha","Bananas","708","0"," "," "," ","0.0069","M","NT"
"BHC alpha","Broccoli","707","0"," "," "," ","0.005","M","NT"
"BHC alpha","Butter","756","0"," "," "," ","0.0011","M","0.3 AL"
"BHC alpha","Carrots","712","0"," "," "," ","0.001","M","0.3 AL"
"BHC alpha","Cauliflower","532","0"," "," "," ","0.001","M","0.05 AL"
"BHC alpha","Celery","708","0"," "," "," ","0.001 - 0.0025","M","0.05 AL"
"BHC alpha","Fish, Salmon","352","0"," "," "," ","0.012","M","NA"
"BHC alpha","Grape Juice","176","0"," "," "," ","0.012","M","0.05 AL"
"BHC alpha","Green Beans","378","0"," "," "," ","0.2","M","0.05 AL"
"BHC alpha","Infant Formula, Dairy-based","177","0"," "," "," ","0.001","M","NT"
"BHC alpha","Infant Formula, Soy-based","179","0"," "," "," ","0.0025","M","0.05 AL"
"BHC alpha","Mushrooms","532","0"," "," "," ","0.012","M","NT"
"BHC alpha","Nectarines","543","0"," "," "," ","0.001","M","0.05 AL"
"BHC alpha","Peaches","285","0"," "," "," ","0.005","M","0.05 AL"
"BHC alpha","Plums","507","0"," "," "," ","0.0025","M","0.05 AL"
"BHC alpha","Raspberries","652","0"," "," "," ","0.0025 - 0.0069","M","0.05 AL"
"BHC alpha","Raspberries, Frozen","53","0"," "," "," ","0.0025 - 0.0069","M","0.05 AL"
"BHC alpha","Summer Squash","709","0"," "," "," ","0.0025 - 0.2","M","0.05 AL"
"BHC alpha","Winter Squash","187","0"," "," "," ","0.0015","M","0.05 AL"
"BHC beta","Apple Juice","379","0"," "," "," ","0.014","M","0.05 AL"
"BHC beta","Baby Food - Applesauce","379","0"," "," "," ","0.001","M","0.05 AL"
"BHC beta","Baby Food - Peas","378","0"," "," "," ","0.3","M","0.05 AL"
"BHC beta","Carrots","712","2","0.3","0.0123","0.0184","0.001","M","0.3 AL"
"BHC beta","Celery","346","0"," "," "," ","0.0025","M","0.05 AL"
"BHC beta","Fish, Salmon","352","0"," "," "," ","0.014","M","NA"
"BHC beta","Grape Juice","176","0"," "," "," ","0.014","M","0.05 AL"
"BHC beta","Green Beans","378","0"," "," "," ","0.2","M","0.05 AL"
"BHC beta","Infant Formula, Soy-based","179","0"," "," "," ","0.0025","M","0.05 AL"
"BHC beta","Mushrooms","532","0"," "," "," ","0.014","M","NT"
"BHC beta","Nectarines","543","0"," "," "," ","0.001","M","0.05 AL"
"BHC beta","Peaches","285","0"," "," "," ","0.005","M","0.05 AL"
"BHC beta","Plums","507","0"," "," "," ","0.0025","M","0.05 AL"
"BHC beta","Raspberries","351","0"," "," "," ","0.0025","M","0.05 AL"
"BHC beta","Raspberries, Frozen","10","0"," "," "," ","0.0025","M","0.05 AL"
"BHC beta","Summer Squash","709","0"," "," "," ","0.0025 - 0.2","M","0.05 AL"
"BHC delta","Celery","346","0"," "," "," ","0.005","M","0.05 AL"
"BHC delta","Infant Formula, Soy-based","179","0"," "," "," ","0.005","M","0.05 AL"
"BHC delta","Plums","507","0"," "," "," ","0.005","M","0.05 AL"
"BHC delta","Raspberries","351","0"," "," "," ","0.005","M","0.05 AL"
"BHC delta","Raspberries, Frozen","10","0"," "," "," ","0.005","M","0.05 AL"
"BHC delta","Summer Squash","363","0"," "," "," ","0.005","M","0.05 AL"
"BHC epsilon","Celery","346","0"," "," "," ","0.005","M","0.05 AL"
"BHC epsilon","Infant Formula, Soy-based","179","0"," "," "," ","0.005","M","0.05 AL"
"BHC epsilon","Plums","507","0"," "," "," ","0.005","M","0.05 AL"
"BHC epsilon","Raspberries","351","0"," "," "," ","0.005","M","0.05 AL"
"BHC epsilon","Raspberries, Frozen","10","0"," "," "," ","0.005","M","0.05 AL"
"BHC epsilon","Summer Squash","363","0"," "," "," ","0.005","M","0.05 AL"
"Bifenazate","Celery","346","0"," "," "," ","0.005","M","NT"
"Bifenazate","Plums","507","3","0.6","0.0067","0.022","0.005","M","0.20"
"Bifenazate","Raspberries","351","105","29.9","0.005","1.5","0.005","M","5.0"
"Bifenazate","Raspberries, Frozen","10","0"," "," "," ","0.005","M","5.0"
"Bifenazate","Summer Squash","363","0"," "," "," ","0.005","M","0.75"
"Bifenazate","Winter Squash","187","0"," "," "," ","0.003","M","0.75"
"Bifenox","Celery","288","0"," "," "," ","0.005","M","NT"
"Bifenox","Infant Formula, Soy-based","179","0"," "," "," ","0.005","M","NT"
"Bifenox","Plums","507","0"," "," "," ","0.005","M","NT"
"Bifenox","Raspberries","351","0"," "," "," ","0.005","M","NT"
"Bifenox","Raspberries, Frozen","10","0"," "," "," ","0.005","M","NT"
"Bifenox","Summer Squash","363","0"," "," "," ","0.005","M","NT"
"Bifenthrin","Apple Juice","379","0"," "," "," ","0.005","M","0.5"
"Bifenthrin","Baby Food - Applesauce","379","10","2.6","0.002","0.002","0.001","M","0.5"
"Bifenthrin","Baby Food - Peas","378","0"," "," "," ","0.02","M","0.05"
"Bifenthrin","Bananas","708","0"," "," "," ","0.0079","M","0.1"
"Bifenthrin","Broccoli","707","5","0.7","0.0069","0.078","0.005","M","0.6"
"Bifenthrin","Butter","756","112","14.8","0.003","0.0064","0.0018","M","1.0"
"Bifenthrin","Carrots","712","0"," "," "," ","0.001","M","0.10"
"Bifenthrin","Cauliflower","532","0"," "," "," ","0.0015","M","0.6"
"Bifenthrin","Celery","708","11","1.6","0.0025","0.062","0.0015 - 0.01","M","3.0"
"Bifenthrin","Fish, Salmon","352","0"," "," "," ","0.005","M","0.05"
"Bifenthrin","Grape Juice","176","0"," "," "," ","0.005","M","0.2"
"Bifenthrin","Green Beans","378","40","10.6","0.04","0.13","0.04","M","0.6"
"Bifenthrin","Infant Formula, Dairy-based","177","0"," "," "," ","0.0015","M","0.1"
"Bifenthrin","Infant Formula, Soy-based","179","0"," "," "," ","0.01","M","0.2"
"Bifenthrin","Mushrooms","532","0"," "," "," ","0.005","M","0.05"
"Bifenthrin","Nectarines","543","1","0.2","0.01","0.01","0.001","M","0.5"
"Bifenthrin","Peaches","285","3","1.1","0.084","0.15","0.005","M","0.5"
"Bifenthrin","Plums","507","0"," "," "," ","0.01","M","0.05"
"Bifenthrin","Raspberries","652","23","3.5","0.009","0.72","0.0079 - 0.01","M","1.0"
"Bifenthrin","Raspberries, Frozen","53","7","13.2","0.017","0.2","0.0079 - 0.01","M","1.0"
"Bifenthrin","Summer Squash","709","18","2.5","0.012","0.1","0.01 - 0.02","M","0.4"
"Bifenthrin","Water, Finished","50","0"," "," "," ","3.2 - 10","T",""
"Bifenthrin","Water, Groundwater","14","0"," "," "," ","3.2 - 10","T",""
"Bifenthrin","Water, Untreated","50","0"," "," "," ","3.2 - 10","T",""
"Bifenthrin","Winter Squash","187","22","11.8","0.005","0.072","0.003","M","0.4"
"Bitertanol","Baby Food - Applesauce","379","0"," "," "," ","0.01","M","NT"
"Bitertanol","Broccoli","708","0"," "," "," ","0.01","M","NT"
"Bitertanol","Celery","346","0"," "," "," ","0.04","M","NT"
"Bitertanol","Infant Formula, Soy-based","179","0"," "," "," ","0.04","M","NT"
"Bitertanol","Peaches","285","0"," "," "," ","0.01","M","NT"
"Bitertanol","Plums","507","0"," "," "," ","0.04","M","NT"
"Bitertanol","Raspberries","351","0"," "," "," ","0.04","M","NT"
"Bitertanol","Raspberries, Frozen","10","0"," "," "," ","0.04","M","NT"
"Bitertanol","Summer Squash","363","0"," "," "," ","0.04","M","NT"
"Boscalid","Apple Juice","379","2","0.5","0.003","0.006","0.003","M","3.0"
"Boscalid","Baby Food - Applesauce","379","12","3.2","0.011","0.035","0.01","M","3.0"
"Boscalid","Baby Food - Peas","378","0"," "," "," ","0.01","M","0.6"
"Boscalid","Bananas","708","1","0.1","0.016","0.016","0.013","M","0.40"
"Boscalid","Broccoli","708","11","1.6","0.021","0.39","0.01","M","3.0"
"Boscalid","Carrots","712","164","23","0.025","0.1673","0.015 - 0.05","M","1.0"
"Boscalid","Celery","693","62","8.9","0.0055","0.1","0.005 - 0.02","M","45"
"Boscalid","Fish, Salmon","235","0"," "," "," ","0.003","M","NA"
"Boscalid","Grape Juice","176","14","8","0.006","0.079","0.003","M","3.5"
"Boscalid","Green Beans","378","35","9.3","0.0058","0.87","0.005","M","1.6"
"Boscalid","Infant Formula, Soy-based","179","0"," "," "," ","0.005","M","0.1"
"Boscalid","Mushrooms","532","0"," "," "," ","0.003","M","NT"
"Boscalid","Nectarines","543","82","15.1","0.002","0.1874","0.001","M","3.5"
"Boscalid","Peaches","285","105","36.8","0.01","0.35","0.01","M","3.5"
"Boscalid","Plums","507","9","1.8","0.0052","0.026","0.005","M","3.5"
"Boscalid","Raspberries","652","160","24.5","0.005","3","0.005 - 0.013","M","6.0"
"Boscalid","Raspberries, Frozen","53","6","11.3","0.021","0.63","0.005 - 0.013","M","6.0"
"Boscalid","Summer Squash","709","10","1.4","0.0054","0.075","0.005 - 0.015","M","1.6"
"Boscalid","Water, Finished","7","0"," "," "," ","60","T",""
"Boscalid","Water, Groundwater","12","0"," "," "," ","60","T",""
"Boscalid","Water, Untreated","7","0"," "," "," ","60","T",""
"Boscalid","Winter Squash","187","4","2.1","0.005","0.005","0.003","M","1.6"
"Bromacil","Apple Juice","379","0"," "," "," ","0.003","M","NT"
"Bromacil","Bananas","708","0"," "," "," ","0.005","M","NT"
"Bromacil","Celery","346","0"," "," "," ","0.01","M","NT"
"Bromacil","Fish, Salmon","206","0"," "," "," ","0.003","M","NA"
"Bromacil","Grape Juice","176","0"," "," "," ","0.003","M","NT"
"Bromacil","Infant Formula, Soy-based","179","0"," "," "," ","0.01","M","NT"
"Bromacil","Mushrooms","532","0"," "," "," ","0.003","M","NT"
"Bromacil","Plums","507","0"," "," "," ","0.01","M","NT"
"Bromacil","Raspberries","652","0"," "," "," ","0.005 - 0.01","M","NT"
"Bromacil","Raspberries, Frozen","53","0"," "," "," ","0.005 - 0.01","M","NT"
"Bromacil","Summer Squash","363","0"," "," "," ","0.01","M","NT"
"Bromacil","Water, Finished","50","0"," "," "," ","1.2 - 9","T",""
"Bromacil","Water, Groundwater","14","0"," "," "," ","1.2 - 9","T",""
"Bromacil","Water, Untreated","50","0"," "," "," ","1.2 - 9","T",""
"Bromacil","Winter Squash","156","0"," "," "," ","0.009","M","NT"
"Bromopropylate","Baby Food - Applesauce","379","0"," "," "," ","0.001","M","NT"
"Bromopropylate","Broccoli","707","0"," "," "," ","0.005","M","NT"
"Bromopropylate","Celery","346","0"," "," "," ","0.01","M","NT"
"Bromopropylate","Infant Formula, Soy-based","179","0"," "," "," ","0.01","M","NT"
"Bromopropylate","Nectarines","543","0"," "," "," ","0.001","M","NT"
"Bromopropylate","Peaches","285","0"," "," "," ","0.005","M","NT"
"Bromopropylate","Plums","507","0"," "," "," ","0.01","M","NT"
"Bromopropylate","Raspberries","351","0"," "," "," ","0.01","M","NT"
"Bromopropylate","Raspberries, Frozen","10","0"," "," "," ","0.01","M","NT"
"Bromopropylate","Summer Squash","363","0"," "," "," ","0.01","M","NT"
"Bromuconazole","Celery","346","0"," "," "," ","0.01","M","NT"
"Bromuconazole","Infant Formula, Soy-based","179","0"," "," "," ","0.01","M","NT"
"Bromuconazole","Plums","507","0"," "," "," ","0.01","M","NT"
"Bromuconazole","Raspberries","351","0"," "," "," ","0.01","M","NT"
"Bromuconazole","Raspberries, Frozen","10","0"," "," "," ","0.01","M","NT"
"Bromuconazole","Summer Squash","363","0"," "," "," ","0.01","M","NT"
"Bromuconazole 46 (trans)","Water, Finished","50","0"," "," "," ","3 - 3.2","T",""
"Bromuconazole 46 (trans)","Water, Groundwater","14","0"," "," "," ","3 - 3.2","T",""
"Bromuconazole 46 (trans)","Water, Untreated","50","0"," "," "," ","3 - 3.2","T",""
"Bromuconazole 47 (cis)","Water, Finished","50","0"," "," "," ","3 - 5.4","T",""
"Bromuconazole 47 (cis)","Water, Groundwater","14","0"," "," "," ","3 - 5.4","T",""
"Bromuconazole 47 (cis)","Water, Untreated","50","0"," "," "," ","3 - 5.4","T",""
"Bupirimate","Apple Juice","379","0"," "," "," ","0.001","M","NT"
